purchase_date,selling_date,purchase_price,selling_price
2021-03-19,2021-03-23,100,96.67539204277654
2021-03-19,2021-03-23,100,97.76523475612537
2021-03-22,2021-03-23,100,97.80970215919693
2021-03-18,2021-03-23,100,95.95609907254607
2021-03-18,2021-03-23,100,97.22826279799472
2021-03-19,2021-03-23,100,97.13061840780777
2021-03-22,2021-03-23,100,97.2199736445783
2021-03-22,2021-03-23,100,96.8991744133134
2021-03-19,2021-03-23,100,98.30816809168638
2021-03-18,2021-03-23,100,97.65173000567215
2021-03-19,2021-03-23,100,96.70793839722468
2021-03-19,2021-03-23,100,98.76624216771712
2021-03-22,2021-03-23,100,97.92196741896045
2021-03-22,2021-03-23,100,97.29397931233332
2021-03-22,2021-03-23,100,97.69136820568495
2021-03-22,2021-03-23,100,98.13557458969959
2021-03-19,2021-03-23,100,98.00173761946132
2021-03-22,2021-03-23,100,98.98941964539756
2021-03-22,2021-03-23,100,96.02754448115274
2021-03-19,2021-03-23,100,96.4559585492228
2021-03-22,2021-03-23,100,94.22776911076444
2021-03-17,2021-03-23,100,98.35134775929801
2021-03-22,2021-03-23,100,97.52769441350756
2021-03-22,2021-03-23,100,97.40561471442402
2021-03-19,2021-03-23,100,98.31310695263029
2021-03-22,2021-03-23,100,97.60896637608965
2021-03-17,2021-03-23,100,97.01598104097796
2021-03-19,2021-03-23,100,95.05518411132677
2021-03-19,2021-03-23,100,97.18997285938414
2021-03-22,2021-03-23,100,95.55998920121948
2021-03-16,2021-03-23,100,97.93966736935411
2021-03-18,2021-03-23,100,96.02983430546985
2021-03-22,2021-03-23,100,98.51786782296652
2021-03-09,2021-03-23,100,104.54978561219627
2021-03-16,2021-03-23,100,102.20957933873154
2021-03-22,2021-03-23,100,98.74884762281047
2021-03-17,2021-03-23,100,102.99034097521238
2021-03-17,2021-03-23,100,104.5965929105521
2021-03-18,2021-03-23,100,98.38298146344606
2021-03-17,2021-03-23,100,102.62898067452878
2021-03-12,2021-03-23,100,103.4669445816725
2021-03-15,2021-03-23,100,102.86759393063582
2021-03-12,2021-03-23,100,103.6044826872468
2021-03-12,2021-03-23,100,103.24173816822699
2021-03-22,2021-03-24,100,98.7984850463628
2021-03-23,2021-03-24,100,95.9565952278165
2021-03-23,2021-03-24,100,96.7874624548351
2021-03-19,2021-03-24,100,93.91947106455686
2021-03-23,2021-03-24,100,98.10501381760758
2021-03-22,2021-03-24,100,98.69348399786728
2021-03-19,2021-03-24,100,102.1686947069658
2021-03-23,2021-03-24,100,95.57016137650956
2021-03-23,2021-03-24,100,96.21785445285319
2021-03-23,2021-03-24,100,98.66899140608625
2021-03-09,2021-03-24,100,102.13974875127379
2021-03-22,2021-03-24,100,95.59315144627585
2021-03-18,2021-03-24,100,105.2849717090743
2021-03-23,2021-03-24,100,103.13288082946694
2021-03-23,2021-03-24,100,102.76264408865067
2021-03-23,2021-03-24,100,97.77073113034858
2021-03-22,2021-03-24,100,102.0953695101927
2021-03-23,2021-03-24,100,102.8970310058393
2021-03-22,2021-03-24,100,96.46172451065378
2021-03-23,2021-03-24,100,98.13517920530337
2021-03-23,2021-03-24,100,97.55049337033611
2021-03-17,2021-03-24,100,98.62757227102148
2021-03-23,2021-03-24,100,98.30456103467355
2021-03-19,2021-03-24,100,98.14342888417596
2021-03-23,2021-03-24,100,95.58086234063886
2021-03-23,2021-03-24,100,104.05788257856427
2021-03-22,2021-03-24,100,97.33066012725345
2021-03-23,2021-03-24,100,97.57591222250575
2021-03-22,2021-03-24,100,98.20341351432279
2021-03-23,2021-03-24,100,102.12516024523555
2021-03-23,2021-03-24,100,98.90637503334221
2021-03-19,2021-03-24,100,102.40657771650828
2021-03-22,2021-03-24,100,97.15152027639192
2021-03-23,2021-03-24,100,98.76428820017266
2021-03-17,2021-03-24,100,103.70235889500464
2021-03-23,2021-03-25,100,98.81323107909209
2021-03-23,2021-03-25,100,102.6702596766291
2021-03-24,2021-03-25,100,104.02414486921529
2021-03-24,2021-03-25,100,103.00445356444048
2021-03-22,2021-03-25,100,97.92277426323098
2021-03-23,2021-03-25,100,102.29423573272155
2021-03-24,2021-03-25,100,98.49594632373497
2021-03-23,2021-03-25,100,102.01061567616404
2021-03-23,2021-03-25,100,102.37781230821463
2021-03-18,2021-03-25,100,104.63717201353768
2021-03-24,2021-03-25,100,105.98597837420573
2021-03-19,2021-03-25,100,103.52208073692768
2021-03-24,2021-03-25,100,98.52997954175302
2021-03-23,2021-03-25,100,102.75929368029742
2021-03-23,2021-03-25,100,104.5590994371482
2021-03-23,2021-03-25,100,102.56009581645162
2021-03-23,2021-03-25,100,103.31142728189207
2021-03-23,2021-03-25,100,103.37768537447647
2021-03-19,2021-03-25,100,102.58359231662114
2021-03-24,2021-03-25,100,102.10408949457863
2021-03-22,2021-03-25,100,102.67129713448655
2021-03-24,2021-03-25,100,102.31147638145286
2021-03-23,2021-03-25,100,102.46217616580311
2021-03-24,2021-03-25,100,102.48782315473962
2021-03-23,2021-03-25,100,104.18637653736991
2021-03-19,2021-03-25,100,102.97006028932041
2021-03-19,2021-03-25,100,102.32667250784317
2021-03-24,2021-03-25,100,98.86068526430427
2021-03-23,2021-03-25,100,102.49504794637352
2021-03-23,2021-03-25,100,102.02778845918752
2021-03-23,2021-03-25,100,103.84874607042364
2021-03-23,2021-03-25,100,102.7105270791634
2021-03-23,2021-03-25,100,98.82205513784463
2021-03-24,2021-03-25,100,103.0609492988134
2021-03-19,2021-03-25,100,102.48868647854034
2021-03-22,2021-03-25,100,102.16664824012634
2021-03-23,2021-03-25,100,102.1078768243995
2021-03-23,2021-03-25,100,102.01281967427562
2021-03-05,2021-03-26,100,102.327562738831
2021-03-18,2021-03-26,100,98.76604739514681
2021-03-24,2021-03-26,100,102.3303915088838
2021-03-24,2021-03-26,100,94.21919918255922
2021-03-24,2021-03-26,100,95.30843330040723
2021-03-24,2021-03-26,100,102.43227209808188
2021-03-25,2021-03-26,100,102.40732334028235
2021-03-24,2021-03-26,100,104.45071629638933
2021-03-25,2021-03-26,100,98.57022708158114
2021-03-24,2021-03-26,100,104.30917190091888
2021-03-24,2021-03-26,100,103.28779656434372
2021-03-24,2021-03-26,100,102.95133245423042
2021-03-24,2021-03-26,100,104.30455099641178
2021-03-25,2021-03-26,100,102.82815463854892
2021-03-23,2021-03-26,100,105.74021329039563
2021-03-24,2021-03-26,100,103.22527776130165
2021-03-25,2021-03-26,100,102.46087624903922
2021-03-25,2021-03-26,100,106.02456788781389
2021-03-24,2021-03-26,100,102.66517819547174
2021-03-23,2021-03-26,100,103.00184438430966
2021-03-23,2021-03-26,100,102.81262578827317
2021-03-24,2021-03-26,100,103.44130282745529
2021-03-19,2021-03-26,100,102.42702778876358
2021-03-25,2021-03-26,100,102.14707558176342
2021-03-10,2021-03-26,100,103.02922017815396
2021-03-25,2021-03-26,100,102.91886969114645
2021-03-25,2021-03-26,100,103.04461489136065
2021-03-23,2021-03-26,100,103.1922593096793
2021-03-25,2021-03-26,100,102.02174290845194
2021-03-24,2021-03-26,100,103.97471170169175
2021-03-24,2021-03-26,100,102.84515787462134
2021-03-24,2021-03-26,100,103.42874569773015
2021-03-15,2021-03-26,100,104.82739699043948
2021-03-19,2021-03-26,100,104.76350952870406
2021-03-25,2021-03-26,100,105.83427922814982
2021-03-25,2021-03-26,100,102.65466909935313
2021-03-23,2021-03-26,100,105.8965503153647
2021-03-11,2021-03-26,100,104.61340313266028
2021-03-25,2021-03-26,100,107.45191085501229
2021-03-23,2021-03-26,100,104.4009897257692
2021-03-25,2021-03-26,100,103.08576401776457
2021-03-22,2021-03-26,100,103.68692115558895
2021-03-16,2021-03-26,100,106.54511726102463
2021-03-24,2021-03-26,100,104.38052647626792
2021-03-25,2021-03-26,100,102.41774904035101
2021-03-24,2021-03-26,100,103.14118893178217
2021-03-23,2021-03-26,100,103.14806903426448
2021-03-18,2021-03-26,100,103.6903331091288
2021-03-23,2021-03-26,100,102.68318637883853
2021-03-23,2021-03-26,100,104.56185615905598
2021-03-25,2021-03-26,100,103.2931393570501
2021-03-23,2021-03-26,100,102.71781469102605
2021-03-25,2021-03-26,100,103.48030877927515
2021-03-24,2021-03-26,100,103.13945326397369
2021-03-24,2021-03-26,100,105.20742283138458
2021-03-25,2021-03-26,100,102.30364407601564
2021-03-26,2021-03-29,100,98.49223049530592
2021-03-25,2021-03-29,100,97.53042233357195
2021-03-26,2021-03-29,100,96.02702702702703
2021-03-26,2021-03-29,100,96.04664391353813
2021-03-25,2021-03-29,100,103.59900090826521
2021-03-26,2021-03-29,100,96.26462967926382
2021-03-23,2021-03-29,100,102.76383895851227
2021-03-26,2021-03-29,100,102.14020083361758
2021-03-22,2021-03-29,100,103.0465840405397
2021-03-19,2021-03-29,100,102.44346189151956
2021-03-26,2021-03-29,100,97.98146900844623
2021-03-26,2021-03-29,100,98.34210617839145
2021-03-24,2021-03-29,100,97.80374211092396
2021-03-26,2021-03-29,100,97.76791206988477
2021-03-26,2021-03-29,100,95.58897897261056
2021-03-26,2021-03-29,100,97.81773014572934
2021-03-19,2021-03-29,100,97.56397253861758
